9.9163E9	-102.26001
9.9163E9	-121.50628
9.9163E9	-119.86643
9.91631E9	-105.70222
9.91631E9	-118.02213
9.91631E9	-105.25669
9.91631E9	-100.56635
9.91631E9	-99.61786
9.91632E9	-98.7546
9.91632E9	-107.28219
9.91632E9	-114.32584
9.91632E9	-113.98707
9.91632E9	-95.20815
9.91633E9	-108.15843
9.91633E9	-113.98707
9.91633E9	-128.86581
9.91633E9	-123.81906
9.91633E9	-113.57006
9.91634E9	-122.21093
9.91634E9	-109.49332
9.91634E9	-117.22868
9.91634E9	-105.83118
9.91634E9	-99.73666
9.91635E9	-105.10174
9.91635E9	-106.15256
9.91635E9	-96.99741
9.91635E9	-98.17453
9.91635E9	-103.54375
9.91636E9	-104.27233
9.91636E9	-104.38159
9.91636E9	-115.77237
9.91636E9	-108.32996
9.91636E9	-110.83698
9.91637E9	-111.34707
9.91637E9	-102.5987
9.91637E9	-115.48567
9.91637E9	-101.07713
9.91637E9	-97.58757
9.91638E9	-95.81913
9.91638E9	-122.97783
9.91638E9	-109.83966
9.91638E9	-112.42722
9.91638E9	-117.0919
9.91639E9	-110.6734
9.91639E9	-94.83393
9.91639E9	-107.50435
9.91639E9	-110.48109
9.91639E9	-125.43218
9.9164E9	-101.88675
9.9164E9	-103.84855
9.9164E9	-110.54472
9.9164E9	-111.77786
9.9164E9	-99.9509
9.91641E9	-100.09353
9.91641E9	-108.13421
9.91641E9	-112.34825
9.91641E9	-112.6685
9.91641E9	-100.28742
9.91642E9	-110.41792
9.91642E9	-115.71426
9.91642E9	-111.31211
9.91642E9	-99.75508
9.91642E9	-110.01814
9.91643E9	-132.00154
9.91643E9	-94.4401
9.91643E9	-116.12937
9.91643E9	-114.32584
9.91643E9	-116.82462
9.91644E9	-114.32584
9.91644E9	-109.89874
9.91644E9	-113.12907
9.91644E9	-102.24771
9.91644E9	-111.59576
9.91645E9	-111.92634
9.91645E9	-106.68877
9.91645E9	-105.36156
9.91645E9	-105.48551
9.91645E9	-105.94325
9.91646E9	-118.09799
9.91646E9	-119.06409
9.91646E9	-115.42946
9.91646E9	-117.2979
9.91646E9	-116.62942
9.91647E9	-102.3964
9.91647E9	-108.50493
9.91647E9	-99.99818
9.91647E9	-98.80405
9.91647E9	-117.0243
9.91648E9	-122.7146
9.91648E9	-107.66331
9.91648E9	-111.4883
9.91648E9	-107.50436
9.91648E9	-103.51527
9.91649E9	-101.75807
9.91649E9	-115.3736
9.91649E9	-97.5089
9.91649E9	-118.098
9.91649E9	-95.81328
9.9165E9	-110.41792
9.9165E9	-118.098
9.9165E9	-102.62434
9.9165E9	-100.93866
9.9165E9	-101.73487
9.91651E9	-100.27763
9.91651E9	-100.3662
9.91651E9	-105.44992
9.91651E9	-105.94325
9.91651E9	-108.76117
9.91652E9	-115.04579
9.91652E9	-115.54227
9.91652E9	-98.18223
9.91652E9	-106.09499
9.91652E9	-112.07741
9.91653E9	-101.51757
9.91653E9	-126.98043
9.91653E9	-102.42144
9.91653E9	-113.75294
9.91653E9	-108.23153
9.91654E9	-113.66103
9.91654E9	-126.77112
9.91654E9	-104.08818
9.91654E9	-113.43541
9.91654E9	-109.32521
9.91655E9	-107.23844
9.91655E9	-100.92811
9.91655E9	-102.16214
9.91655E9	-99.15828
9.91655E9	-108.89218
9.91656E9	-103.51528
9.91656E9	-101.05569
9.91656E9	-111.77786
9.91656E9	-95.83087
9.91656E9	-109.07899
9.91657E9	-110.77118
9.91657E9	-100.39594
9.91657E9	-98.74639
