1525	-161.60531
1525.01	-161.60531
1525.02	-161.60531
1525.03	-161.60531
1525.04	-161.60531
1525.05	-161.60531
1525.06	-161.60531
1525.07	-161.60531
1525.08	-161.60531
1525.09	-161.60531
1525.1	-161.60531
1525.11	-161.60531
1525.12	-161.60531
1525.13	-161.60531
1525.14	-161.60531
1525.15	-161.60531
1525.16	-161.60531
1525.17	-161.60531
1525.18	-161.60531
1525.19	-161.60531
1525.2	-161.60531
1525.21	-161.60531
1525.22	-161.60531
1525.23	-161.60531
1525.24	-161.60531
1525.25	-161.60531
1525.26	-161.60531
1525.27	-161.60531
1525.28	-161.60531
1525.29	-161.60531
1525.3	-161.60531
1525.31	-161.60531
1525.32	-161.60531
1525.33	-161.60531
1525.34	-161.60531
1525.35	-161.60531
1525.36	-161.60531
1525.37	-161.60531
1525.38	-161.60531
1525.39	-161.60531
1525.4	-161.60531
1525.41	-161.60531
1525.42	-161.60531
1525.43	-161.60531
1525.44	-161.60531
1525.45	-161.60531
1525.46	-161.60531
1525.47	-161.60531
1525.48	-161.60531
1525.49	-161.60531
1525.5	-161.60531
1525.51	-161.60531
1525.52	-161.60531
1525.53	-161.60531
1525.54	-161.60531
1525.55	-161.60531
1525.56	-161.60531
1525.57	-161.60531
1525.58	-161.60531
1525.59	-161.60531
1525.6	-161.60531
1525.61	-161.60531
1525.62	-161.60531
1525.63	-161.60531
1525.64	-161.60531
1525.65	-161.60531
1525.66	-161.60531
1525.67	-161.60531
1525.68	-161.60531
1525.69	-161.60531
1525.7	-161.60531
1525.71	-161.60531
1525.72	-161.60531
1525.73	-161.60531
1525.74	-161.60531
1525.75	-161.60531
1525.76	-161.60531
1525.77	-161.60531
1525.78	-161.60531
1525.79	-161.60531
1525.8	-161.60531
1525.81	-161.60531
1525.82	-161.60531
1525.83	-161.60531
1525.84	-161.60531
1525.85	-161.60531
1525.86	-161.60531
1525.87	-161.60531
1525.88	-161.60531
1525.89	-161.60531
1525.9	-161.60531
1525.91	-161.60531
1525.92	-161.60531
1525.93	-161.60531
1525.94	-161.60531
1525.95	-161.60531
1525.96	-161.60531
1525.97	-161.60531
1525.98	-161.60531
1525.99	-161.60531
1526	-161.60531
1526.01	-161.60531
1526.02	-161.60531
1526.03	-161.60531
1526.04	-161.60531
1526.05	-161.60531
1526.06	-161.60531
1526.07	-161.60531
1526.08	-161.60531
1526.09	-161.60531
1526.1	-161.60531
1526.11	-161.60531
1526.12	-161.60531
1526.13	-161.60531
1526.14	-161.60531
1526.15	-161.60531
1526.16	-161.60531
1526.17	-161.60531
1526.18	-161.60531
1526.19	-161.60531
1526.2	-161.60531
1526.21	-161.60531
1526.22	-161.60531
1526.23	-161.60531
1526.24	-161.60531
1526.25	-161.60531
1526.26	-161.60531
1526.27	-161.60531
1526.28	-161.60531
1526.29	-161.60531
1526.3	-161.60531
1526.31	-161.60531
1526.32	-161.60531
1526.33	-161.60531
1526.34	-161.60531
1526.35	-161.60531
1526.36	-161.60531
1526.37	-161.60531
1526.38	-161.60531
1526.39	-161.60531
1526.4	-161.60531
1526.41	-161.60531
1526.42	-161.60531
1526.43	-161.60531
1526.44	-161.60531
1526.45	-161.60531
1526.46	-161.60531
1526.47	-161.60531
1526.48	-112.53283
1526.49	-161.60531
1526.5	-161.60531
1526.51	-161.60531
1526.52	-161.60531
1526.53	-161.60531
1526.54	-161.60531
1526.55	-161.60531
1526.56	-161.60531
1526.57	-161.60531
1526.58	-161.60531
1526.59	-161.60531
1526.6	-161.60531
1526.61	-161.60531
1526.62	-161.60531
1526.63	-161.60531
1526.64	-161.60531
1526.65	-161.60531
1526.66	-161.60531
1526.67	-161.60531
1526.68	-161.60531
1526.69	-161.60531
1526.7	-161.60531
1526.71	-161.60531
1526.72	-161.60531
1526.73	-161.60531
1526.74	-161.60531
1526.75	-161.60531
1526.76	-161.60531
1526.77	-161.60531
1526.78	-161.60531
1526.79	-161.60531
1526.8	-161.60531
1526.81	-161.60531
1526.82	-161.60531
1526.83	-161.60531
1526.84	-161.60531
1526.85	-161.60531
1526.86	-161.60531
1526.87	-161.60531
1526.88	-161.60531
1526.89	-161.60531
1526.9	-161.60531
1526.91	-161.60531
1526.92	-161.60531
1526.93	-161.60531
1526.94	-161.60531
1526.95	-161.60531
1526.96	-161.60531
1526.97	-161.60531
1526.98	-161.60531
1526.99	-161.60531
1527	-161.60531
1527.01	-161.60531
1527.02	-162.93962
1527.03	-161.60531
1527.04	-161.60531
1527.05	-161.60531
1527.06	-161.60531
1527.07	-161.60531
1527.08	-161.60531
1527.09	-161.60531
1527.1	-161.60531
1527.11	-161.60531
1527.12	-161.60531
1527.13	-161.60531
1527.14	-161.60531
1527.15	-161.60531
1527.16	-161.60531
1527.17	-161.60531
1527.18	-161.60531
1527.19	-161.60531
1527.2	-127.99135
1527.21	-161.60531
1527.22	-161.60531
1527.23	-161.60531
1527.24	-122.23939
1527.25	-161.60531
1527.26	-161.60531
1527.27	-161.60531
1527.28	-161.60531
1527.29	-161.60531
1527.3	-161.60531
1527.31	-161.60531
1527.32	-161.60531
1527.33	-161.60531
1527.34	-161.60531
1527.35	-161.60531
1527.36	-161.60531
1527.37	-161.60531
1527.38	-161.60531
1527.39	-120.94488
1527.4	-161.60531
1527.41	-161.60531
1527.42	-161.60531
1527.43	-161.60531
1527.44	-161.60531
1527.45	-161.60531
1527.46	-161.60531
1527.47	-161.60531
1527.48	-161.60531
1527.49	-161.60531
1527.5	-161.60531
1527.51	-161.60531
1527.52	-161.60531
1527.53	-161.60531
1527.54	-161.60531
1527.55	-161.60531
1527.56	-161.60531
1527.57	-161.60531
1527.58	-161.60531
1527.59	-161.60531
1527.6	-161.60531
1527.61	-161.60531
1527.62	-161.60531
1527.63	-161.60531
1527.64	-161.60531
1527.65	-139.72988
1527.66	-118.55343
1527.67	-161.60531
1527.68	-161.60531
1527.69	-161.60531
1527.7	-161.60531
1527.71	-111.16687
1527.72	-161.60531
1527.73	-116.74455
1527.74	-161.60531
1527.75	-161.60531
1527.76	-161.60531
1527.77	-116.65567
