file,param,value,succ_rate_or_frac0,exec_per_sec,succ_per_sec,num_times,ci_low,ci_high
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,61.0,0.8,5.859972,4.6879776,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,62.0,0.7,5.8600200000000005,4.1020140000000005,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,63.0,0.7,5.860071,4.102049699999999,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,64.0,0.3,5.86012,1.758036,10,0.10778928748621183,0.6032267800204347
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,65.0,0.7,5.86017,4.102119,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,66.0,0.5,5.860219,2.9301095,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,67.0,0.5,5.860269000000001,2.9301345000000003,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,68.0,0.8,5.86032,4.688256,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,69.0,1.0,5.860366,5.860366,10,0.7224598312333834,1.0
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,70.0,0.6,5.86042,3.516252,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,71.0,0.3,5.860474,1.7581422,10,0.10778928748621183,0.6032267800204347
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,72.0,0.6,5.8605220000000005,3.5163132000000004,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,73.0,0.8,5.860571,4.6884568,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,74.0,0.5,5.860619,2.9303095,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,75.0,0.9,5.860672,5.2746048000000005,10,0.5958436145024278,0.9821242504842788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,76.0,0.6,5.860716,3.5164296,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,77.0,0.7,5.860767,4.1025369,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,78.0,0.3,5.860819,1.7582457,10,0.10778928748621183,0.6032267800204347
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,79.0,0.5,5.860873,2.9304365,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,80.0,0.6,5.860920999999999,3.5165526,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,81.0,0.5,5.860971,2.9304855,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,82.0,0.7,5.861021,4.1027147,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,83.0,0.7,5.861068,4.1027476,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,84.0,0.4,5.861122,2.3444488,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,85.0,0.5,5.861171000000001,2.9305855000000003,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,86.0,0.6,5.861218,3.5167308,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,87.0,0.7,5.861273,4.1028911,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,88.0,0.8,5.861321,4.6890568,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,89.0,0.5,5.861371,2.9306855,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,90.0,0.6,5.86142,3.516852,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,91.0,0.8,5.861471,4.6891768,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,92.0,0.4,5.8615200000000005,2.3446080000000005,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,93.0,0.8,5.861571,4.6892568,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,94.0,0.6,5.861618,3.5169708,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,95.0,0.7,5.861670999999999,4.1031697,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,96.0,0.9,5.861721,5.2755489,10,0.5958436145024278,0.9821242504842788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,97.0,0.6,5.86177,3.517062,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,98.0,0.6,5.861818,3.5170908,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,99.0,0.7,5.861871,4.1033097,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,100.0,0.7,5.86192,4.103344,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,101.0,0.6,5.861967,3.5171802,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,102.0,0.8,5.862021,4.6896168000000005,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,103.0,0.6,5.862071,3.5172426,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,104.0,0.7,5.862123,4.1034861,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,105.0,0.7,5.862172,4.1035204,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,106.0,0.7,5.8622190000000005,4.1035533,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,107.0,0.9,5.862268,5.276041200000001,10,0.5958436145024278,0.9821242504842788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,108.0,0.7,5.86232,4.103623999999999,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,109.0,0.8,5.862369,4.6898952000000005,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,110.0,0.4,5.862418,2.3449672,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,111.0,0.7,5.862472,4.1037304,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,112.0,0.8,5.862517,4.6900136,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,113.0,0.6,5.862571,3.5175426,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,114.0,0.6,5.862621,3.5175726,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,115.0,0.5,5.862673,2.9313365,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,116.0,0.8,5.862722,4.6901776,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,117.0,0.8,5.862769,4.6902152,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,118.0,0.8,5.862818,4.6902544,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,119.0,0.9,5.862868000000001,5.276581200000001,10,0.5958436145024278,0.9821242504842788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,120.0,0.8,5.862921,4.6903368,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,121.0,0.8,5.862969,4.6903752,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,122.0,0.6,5.863023,3.5178138,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,123.0,0.5,5.863071,2.9315355,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,124.0,0.8,5.86312,4.690496,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,125.0,0.5,5.86317,2.931585,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,126.0,0.8,5.86322,4.690576,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,127.0,0.8,5.86327,4.690616,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,128.0,0.7,5.86332,4.104324,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,129.0,0.5,5.8633690000000005,2.9316845,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,130.0,0.4,5.863421000000001,2.3453684000000004,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,131.0,0.5,5.863471,2.9317355,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,132.0,0.8,5.863521,4.6908168,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,133.0,0.6,5.86357,3.518142,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,134.0,0.9,5.863616,5.2772544,10,0.5958436145024278,0.9821242504842788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,135.0,0.4,5.863667,2.3454668,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,136.0,0.6,5.86372,3.518232,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,137.0,0.7,5.863769,4.1046383,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,138.0,0.8,5.86382,4.691056,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,139.0,0.8,5.863874,4.6910992,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,140.0,0.4,5.863921,2.3455684,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,141.0,0.5,5.863969,2.9319845,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,142.0,0.4,5.864021,2.3456084,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,143.0,0.6,5.864069,3.5184414,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,144.0,0.3,5.864123,1.7592369,10,0.10778928748621183,0.6032267800204347
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,145.0,0.7,5.864169,4.1049183,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,146.0,0.8,5.864221,4.6913768,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,147.0,0.5,5.864269,2.9321345,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,148.0,0.6,5.864322,3.5185932,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,149.0,0.7,5.864369,4.1050583,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,150.0,0.2,5.864423,1.1728846000000002,10,0.05668094798069326,0.5098431532792767
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,151.0,0.4,5.864471,2.3457884,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,152.0,0.7,5.864518,4.1051626,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,153.0,0.7,5.864572,4.105200399999999,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,154.0,0.8,5.86462,4.691696,10,0.49015684672072335,0.9433190520193067
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,155.0,0.5,5.86467,2.932335,10,0.23658959361548731,0.7634104063845126
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,156.0,0.7,5.864719,4.1053033,10,0.39677321997956516,0.892210712513788
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,157.0,0.6,5.864770999999999,3.5188625999999994,10,0.3126695474501864,0.8318224187964902
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,158.0,0.4,5.86482,2.345928,10,0.16817758120350967,0.6873304525498135
20240916-000444_NVQDeviceConfig_electron_init_10.csv,Unnamed: 0,159.0,0.9,5.864871,5.2783839,10,0.5958436145024278,0.9821242504842788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,0.0,0.5,5.850518,2.925259,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,1.0,0.6,5.850681,3.5104086,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,2.0,0.7,5.85084,4.095587999999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,3.0,0.6,5.851001,3.5106006,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,4.0,0.7,5.851159,4.095811299999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,5.0,0.3,5.851319999999999,1.7553959999999995,10,0.10778928748621183,0.6032267800204347
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,6.0,0.7,5.851478,4.0960346,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,7.0,0.6,5.851641,3.5109846,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,8.0,0.7,5.851801,4.0962607,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,9.0,0.3,5.85196,1.755588,10,0.10778928748621183,0.6032267800204347
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,10.0,0.5,5.852121,2.9260605,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,11.0,0.7,5.852282000000001,4.0965974,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,12.0,0.8,5.852441000000001,4.6819528,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,13.0,0.8,5.852602,4.6820816,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,14.0,0.5,5.852759,2.9263795,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,15.0,0.6,5.852924,3.5117544,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,16.0,0.7,5.853079,4.0971553,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,17.0,0.6,5.853238,3.5119428,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,18.0,0.7,5.853396999999999,4.0973779,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,19.0,0.9,5.853562,5.2682058000000005,10,0.5958436145024278,0.9821242504842788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,20.0,0.6,5.853721999999999,3.5122331999999994,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,21.0,0.6,5.853881,3.5123286,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,22.0,0.7,5.854038,4.097826599999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,23.0,0.7,5.854198,4.0979386,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,24.0,0.7,5.854358,4.0980506,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,25.0,0.7,5.85452,4.098164,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,26.0,0.4,5.854679,2.3418716,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,27.0,0.7,5.854841,4.098388699999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,28.0,0.8,5.855,4.684,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,29.0,0.6,5.85516,3.513096,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,30.0,1.0,5.855318,5.855318,10,0.7224598312333834,1.0
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,31.0,0.6,5.855481,3.5132886,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,32.0,0.7,5.855639,4.0989473,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,33.0,0.6,5.8558,3.51348,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,34.0,0.5,5.8559600000000005,2.92798,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,35.0,0.6,5.85612,3.513672,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,36.0,0.8,5.856277,4.685021600000001,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,37.0,0.7,5.856439,4.0995073,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,38.0,0.7,5.856601,4.099620699999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,39.0,0.6,5.856759,3.5140554,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,40.0,0.4,5.856920000000001,2.3427680000000004,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,41.0,0.6,5.857081,3.5142486,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,42.0,0.4,5.857239,2.3428956,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,43.0,0.7,5.857398,4.1001786,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,44.0,0.6,5.857558,3.5145348,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,45.0,0.6,5.85772,3.514632,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,46.0,0.6,5.85788,3.514728,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,47.0,0.6,5.858039,3.5148234,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,48.0,0.9,5.858200999999999,5.2723809,10,0.5958436145024278,0.9821242504842788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,49.0,0.5,5.8583620000000005,2.9291810000000003,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,50.0,0.8,5.858521,4.6868168,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,51.0,0.7,5.858681,4.101076699999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,52.0,0.8,5.858835,4.687068,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,53.0,0.5,5.858998,2.929499,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,54.0,0.6,5.859157,3.5154942,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,55.0,0.6,5.859319,3.5155914,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,56.0,0.8,5.859479,4.687583200000001,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,57.0,0.5,5.859640000000001,2.9298200000000003,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,58.0,0.5,5.8598,2.9299,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,59.0,0.7,5.859959,4.1019713,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,60.0,0.6,5.860117000000001,3.5160702,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,61.0,0.7,5.860279,4.1021953,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,62.0,0.9,5.860441,5.2743969,10,0.5958436145024278,0.9821242504842788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,63.0,0.8,5.860601,4.6884808,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,64.0,0.6,5.860759,3.5164554,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,65.0,1.0,5.860920999999999,5.860920999999999,10,0.7224598312333834,1.0
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,66.0,0.4,5.861081,2.3444324,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,67.0,0.6,5.861241,3.5167446,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,68.0,0.8,5.8613990000000005,4.6891192,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,69.0,0.4,5.861559,2.3446236,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,70.0,0.4,5.861721,2.3446884000000003,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,71.0,0.8,5.861879,4.6895032,10,0.49015684672072335,0.9433190520193067
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,72.0,0.7,5.86204,4.103427999999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,73.0,0.6,5.8622,3.51732,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,74.0,0.5,5.862360000000001,2.9311800000000003,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,75.0,0.5,5.862521,2.9312605,10,0.23658959361548731,0.7634104063845126
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,76.0,0.7,5.862679,4.1038753,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,77.0,0.9,5.862838,5.2765542000000005,10,0.5958436145024278,0.9821242504842788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,78.0,0.7,5.863001,4.104100699999999,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,79.0,0.7,5.863161,4.1042127,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,80.0,0.6,5.863319,3.5179914,10,0.3126695474501864,0.8318224187964902
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,81.0,0.4,5.863481,2.3453924,10,0.16817758120350967,0.6873304525498135
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,82.0,0.7,5.863640999999999,4.1045487,10,0.39677321997956516,0.892210712513788
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,83.0,0.3,5.863802,1.7591405999999998,10,0.10778928748621183,0.6032267800204347
20240916-001259_NVQDeviceConfig_measure_10.csv,Unnamed: 0,84.0,0.6,5.863961,3.5183766,10,0.3126695474501864,0.8318224187964902
