source_file,param,carbon_init,num_times,succ_rate,succ_low95,succ_high95,exec_ms_per_run,execs_per_sec,succ_per_sec_corrected,electron_init,measure,electron_single_qubit_depolar_prob,carbon_z_rot_depolar_prob,ec_gate_depolar_prob,init_time,single_qubit_gate_depolar_prob,two_qubit_gate_depolar_prob,measure_time
20240915-221038_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.74,0.6462882736813836,0.8159542187301354,2.9299597,341.30162268102185,252.56320078395618,4000.0,,,,,,,,
20240915-221038_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.67,0.5730516033971138,0.7543701620610456,2.9299599,341.3015993836639,228.67207158705483,4250.0,,,,,,,,
20240915-221038_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.61,0.5120283616749816,0.699832780680298,2.9299604,341.30154114028295,208.1939400955726,4500.0,,,,,,,,
20240915-221038_NVQDeviceConfig_electron_init_100.csv,electron_init,,100,0.71,0.6146092505999206,0.7898529302601586,2.9299593,341.30166927574726,242.32418518578055,4750.0,,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,2.9300596000000003,341.28998604670016,215.0126912094211,,1600.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.55,0.4524442703164345,0.6438562489359655,2.9300603,341.28990451152146,187.7094474813368,,2000.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.6,0.5020007846184025,0.6906002538863971,2.93006,341.28993945516476,204.77396367309885,,2400.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.6,0.5020007846184025,0.6906002538863971,2.9300605,341.2898812157633,204.77392872945796,,2800.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.64,0.542352199811621,0.7272892540950986,2.9300596000000003,341.28998604670016,218.4255910698881,,3200.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.58,0.48206307998895265,0.6720177508148869,2.9300596000000003,341.28998604670016,197.94819190708608,,3600.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.62,0.5220957382071034,0.7090255079986562,2.9300603,341.28990451152146,211.5997407971433,,4000.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.68,0.5833719774632082,0.7633098918454312,2.93006,341.28993945516476,232.07715882951206,,4400.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.66,0.5627754565831095,0.74538620502457,2.9300597,341.2899743988151,225.251383103218,,4800.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,2.9300601,341.2899278072829,215.01265451858822,,5200.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.64,0.542352199811621,0.7272892540950986,2.9300603,341.28990451152146,218.42553888737373,,5600.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.65,0.5525426042919797,0.7363589534652198,2.9300599,341.28995110304743,221.83846821698083,,6000.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.66,0.5627754565831095,0.74538620502457,2.9300596000000003,341.28998604670016,225.25139079082211,,6400.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.6,0.5020007846184025,0.6906002538863971,2.9300598000000004,341.28996275093084,204.7739776505585,,6800.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.62,0.5220957382071034,0.7090255079986562,2.9300607000000003,341.2898579200082,211.5997119104051,,7200.0,,,,,,,
20240915-221240_NVQDeviceConfig_measure_100.csv,measure,,100,0.57,0.4721521169586435,0.6626686099947162,2.93006,341.28993945516476,194.5352654894439,,7600.0,,,,,,,
